127,78,346,78,346,99,127,99,###a
163,99,306,99,306,121,163,121,###a
369,78,741,78,741,101,369,101,###a
434,102,674,102,674,125,434,125,###a
149,143,322,143,322,166,149,166,###a
401,146,709,146,709,169,401,169,###a
361,180,486,180,486,205,361,205,###a
123,205,726,205,726,227,123,227,###a
213,227,635,227,635,250,213,250,###a
334,250,514,250,514,272,334,272,###a
242,304,610,304,610,330,242,330,###a
163,348,734,348,734,372,163,372,###a
114,372,733,372,733,393,114,393,###a
113,392,509,392,509,418,113,418,###a
162,421,733,421,733,444,162,444,###a
111,444,732,444,732,490,111,490,###a
161,494,733,494,733,519,161,519,###a
112,517,553,517,553,540,112,540,###a
160,545,734,545,734,570,160,570,###a
113,567,322,567,322,591,113,591,###a
322,570,686,570,686,593,322,593,###a
361,610,484,610,484,635,361,635,###a
148,650,430,650,430,673,148,673,###a
433,654,732,654,732,675,433,675,###a
111,673,420,673,420,693,111,693,###a
425,676,732,676,732,697,425,697,###a
109,693,392,693,392,717,109,717,###a
396,697,594,697,594,721,396,721,###a
148,721,401,721,401,746,148,746,###a
407,726,732,726,732,748,407,748,###a
109,746,395,746,395,767,109,767,###a
400,747,730,747,730,768,400,768,###a
109,768,374,768,374,789,109,789,###a
377,770,732,770,732,795,377,795,###a
109,789,194,789,194,812,109,812,###a
148,814,399,814,399,841,148,841,###a
404,819,733,819,733,843,404,843,###a
112,842,425,842,425,862,112,862,###a
429,843,729,843,729,866,429,866,###a
110,862,401,862,401,885,110,885,###a
148,889,448,889,448,915,148,915,###a
111,948,182,948,182,966,111,966,###a
116,966,224,966,224,999,116,999,###a
497,928,661,928,661,954,497,954,###a
515,1061,645,1061,645,1085,515,1085,###a
