713,123,763,123,763,145,713,145,###a
74,182,118,182,118,211,74,211,###a
132,151,342,151,342,221,132,221,###a
132,222,271,222,271,247,132,247,###a
349,186,533,186,533,213,349,213,###a
568,185,655,185,655,215,568,215,###a
713,163,1074,163,1074,214,713,214,###a
711,213,863,213,863,239,711,239,###a
75,255,104,255,104,276,75,276,###a
133,253,244,253,244,277,133,277,###a
73,355,116,355,116,381,73,381,###a
132,285,343,285,343,427,132,427,###a
133,429,216,429,216,452,133,452,###a
348,342,543,342,543,399,348,399,###a
567,344,656,344,656,397,567,397,###a
711,310,1073,310,1073,408,711,408,###a
710,406,855,406,855,431,710,431,###a
71,460,106,460,106,481,71,481,###a
132,456,338,456,338,487,132,487,###a
563,727,584,727,584,751,563,751,###a
