128,45,205,45,205,74,128,74,###a
154,75,216,75,216,87,154,87,###a
158,91,245,91,245,113,158,113,###a
260,49,571,49,571,71,260,71,###a
317,70,508,70,508,88,317,88,###a
183,137,204,137,204,160,183,160,###a
205,134,230,134,230,163,205,163,###a
229,139,279,139,279,161,229,161,###a
455,135,552,135,552,160,455,160,###a
555,132,578,132,578,161,555,161,###a
577,136,697,136,697,156,577,156,###a
372,170,480,170,480,193,372,193,###a
232,195,603,195,603,237,232,237,###a
209,255,642,255,642,279,209,279,###a
196,292,709,292,709,317,196,317,###a
141,318,601,318,601,339,141,339,###a
199,344,361,344,361,367,199,367,###a
364,342,395,342,395,365,364,365,###a
400,340,714,340,714,365,400,365,###a
139,366,404,366,404,388,139,388,###a
404,364,711,364,711,389,404,389,###a
139,388,294,388,294,411,139,411,###a
204,412,368,412,368,436,204,436,###a
371,411,393,411,393,435,371,435,###a
396,409,713,409,713,434,396,434,###a
141,434,474,434,474,459,141,459,###a
480,433,715,433,715,454,480,454,###a
141,458,539,458,539,478,141,478,###a
542,452,696,452,696,476,542,476,###a
188,481,404,481,404,507,188,507,###a
409,481,711,481,711,505,409,505,###a
141,508,266,508,266,528,141,528,###a
268,506,714,506,714,526,268,526,###a
139,528,266,528,266,549,139,549,###a
186,551,455,551,455,576,186,576,###a
188,578,714,578,714,604,188,604,###a
139,603,657,603,657,623,139,623,###a
188,627,478,627,478,654,188,654,###a
488,628,713,628,713,651,488,651,###a
141,654,491,654,491,673,141,673,###a
498,650,714,650,714,672,498,672,###a
141,672,711,672,711,696,141,696,###a
141,697,279,697,279,717,141,717,###a
189,720,399,720,399,743,189,743,###a
402,718,715,718,715,742,402,742,###a
140,742,715,742,715,805,140,805,###a
141,803,559,803,559,826,141,826,###a
141,863,224,863,224,880,141,880,###a
150,882,210,882,210,897,150,897,###a
151,895,276,895,276,915,151,915,###a
150,913,227,913,227,929,150,929,###a
508,830,604,830,604,854,508,854,###a
467,857,629,857,629,878,467,878,###a
486,952,613,952,613,976,486,976,###a
219,1016,591,1016,591,1033,219,1033,###a
242,1032,565,1032,565,1047,242,1047,###a
193,1046,630,1046,630,1061,193,1061,###a
696,1013,719,1013,719,1030,696,1030,###a
