131,23,329,23,329,46,131,46,###a
134,44,317,44,317,65,134,65,###a
413,23,718,23,718,47,413,47,###a
453,47,680,47,680,66,453,66,###a
146,83,308,83,308,108,146,108,###a
84,107,375,107,375,148,84,148,###a
173,145,282,145,282,166,173,166,###a
223,167,300,167,300,189,223,189,###a
348,186,473,186,473,211,348,211,###a
346,213,505,213,505,236,346,236,###a
96,259,755,259,755,281,96,281,###a
66,282,759,282,759,308,66,308,###a
66,310,241,310,241,331,66,331,###a
99,330,758,330,758,352,99,352,###a
63,351,759,351,759,398,63,398,###a
65,399,339,399,339,421,65,421,###a
98,423,758,423,758,446,98,446,###a
67,446,758,446,758,467,67,467,###a
67,466,521,466,521,492,67,492,###a
528,468,757,468,757,490,528,490,###a
65,491,758,491,758,517,65,517,###a
67,517,425,517,425,538,67,538,###a
98,536,760,536,760,560,98,560,###a
69,564,271,564,271,585,69,585,###a
98,582,759,582,759,607,98,607,###a
67,608,759,608,759,654,67,654,###a
100,655,761,655,761,678,100,678,###a
65,677,761,677,761,748,65,748,###a
65,748,215,748,215,769,65,769,###a
100,768,761,768,761,794,100,794,###a
72,795,348,795,348,819,72,819,###a
103,821,244,821,244,842,103,842,###a
73,863,154,863,154,886,73,886,###a
92,885,164,885,164,906,92,906,###a
91,906,190,906,190,926,91,926,###a
471,858,664,858,664,904,471,904,###a
580,1010,661,1010,661,1033,580,1033,###a
664,1016,747,1016,747,1042,664,1042,###a
580,1031,640,1031,640,1062,580,1062,###a
641,1038,688,1038,688,1069,641,1069,###a
689,1041,746,1041,746,1072,689,1072,###a
453,82,716,82,716,111,453,111,###a
