291,45,661,45,661,68,291,68,###a
361,68,593,68,593,91,361,91,###a
328,127,595,127,595,164,328,164,###a
398,164,527,164,527,194,398,194,###a
44,273,266,273,266,297,44,297,###a
78,308,253,308,253,331,78,331,###a
262,302,499,302,499,328,262,328,###a
524,306,593,306,593,329,524,329,###a
620,303,669,303,669,327,620,327,###a
145,178,247,178,247,217,145,217,###a
77,341,167,341,167,365,77,365,###a
167,338,195,338,195,360,167,360,###a
196,343,239,343,239,363,196,363,###a
239,341,265,341,265,360,239,360,###a
266,346,302,346,302,362,266,362,###a
309,340,356,340,356,360,309,360,###a
371,343,436,343,436,363,371,363,###a
438,340,590,340,590,363,438,363,###a
77,373,191,373,191,395,77,395,###a
194,369,476,369,476,392,194,392,###a
74,405,322,405,322,429,74,429,###a
331,401,758,401,758,423,331,423,###a
77,439,204,439,204,462,77,462,###a
210,435,639,435,639,456,210,456,###a
77,473,225,473,225,494,77,494,###a
226,470,346,470,346,489,226,489,###a
77,503,152,503,152,527,77,527,###a
158,500,204,500,204,524,158,524,###a
328,505,399,505,399,528,328,528,###a
416,500,500,500,500,525,416,525,###a
74,534,204,534,204,560,74,560,###a
208,537,321,537,321,556,208,556,###a
328,537,398,537,398,560,328,560,###a
401,537,496,537,496,559,401,559,###a
499,535,555,535,555,562,499,562,###a
583,535,706,535,706,556,583,556,###a
75,569,219,569,219,594,75,594,###a
220,566,296,566,296,592,220,592,###a
75,601,297,601,297,626,75,626,###a
305,597,433,597,433,621,305,621,###a
435,604,460,604,460,626,435,626,###a
475,600,704,600,704,621,475,621,###a
74,635,253,635,253,659,74,659,###a
262,633,390,633,390,655,262,655,###a
401,636,426,636,426,658,401,658,###a
429,632,758,632,758,657,429,657,###a
75,667,262,667,262,693,75,693,###a
268,662,584,662,584,687,268,687,###a
74,700,180,700,180,727,74,727,###a
189,697,466,697,466,719,189,719,###a
44,734,244,734,244,756,44,756,###a
245,735,758,735,758,757,245,757,###a
42,757,140,757,140,776,42,776,###a
77,776,204,776,204,800,77,800,###a
205,770,454,770,454,795,205,795,###a
453,776,531,776,531,800,453,800,###a
571,772,620,772,620,797,571,797,###a
87,808,248,808,248,835,87,835,###a
259,805,350,805,350,827,259,827,###a
87,843,220,843,220,864,87,864,###a
225,836,459,836,459,864,225,864,###a
87,873,201,873,201,899,87,899,###a
208,870,635,870,635,894,208,894,###a
75,909,201,909,201,931,75,931,###a
214,900,411,900,411,927,214,927,###a
453,911,534,911,534,934,453,934,###a
574,908,623,908,623,928,574,928,###a
87,940,248,940,248,963,87,963,###a
253,938,333,938,333,962,253,962,###a
85,973,220,973,220,995,85,995,###a
229,970,308,970,308,994,229,994,###a
87,1003,198,1003,198,1030,87,1030,###a
214,1003,647,1003,647,1027,214,1027,###a
74,1040,302,1040,302,1062,74,1062,###a
305,1032,494,1032,494,1057,305,1057,###a
500,1038,579,1038,579,1061,500,1061,###a
593,1036,636,1036,636,1058,593,1058,###a
85,1071,247,1071,247,1095,85,1095,###a
251,1068,359,1068,359,1090,251,1090,###a
85,1105,216,1105,216,1128,85,1128,###a
226,1099,376,1099,376,1125,226,1125,###a
