177,69,285,69,285,95,177,95,###a
106,93,360,93,360,116,106,116,###a
153,116,317,116,317,136,153,136,###a
145,144,173,144,173,168,145,168,###a
180,145,214,145,214,166,180,166,###a
214,147,324,147,324,167,214,167,###a
375,67,748,67,748,94,375,94,###a
441,93,679,93,679,115,441,115,###a
409,140,524,140,524,171,409,171,###a
525,143,556,143,556,166,525,166,###a
556,144,601,144,601,167,556,167,###a
604,145,632,145,632,167,604,167,###a
633,140,711,140,711,165,633,165,###a
381,195,504,195,504,217,381,217,###a
284,219,594,219,594,245,284,245,###a
184,268,745,268,745,295,184,295,###a
137,296,745,296,745,325,137,325,###a
137,326,632,326,632,353,137,353,###a
185,360,740,360,740,388,185,388,###a
136,391,743,391,743,419,136,419,###a
138,422,241,422,241,447,138,447,###a
187,458,745,458,745,482,187,482,###a
140,485,745,485,745,511,140,511,###a
137,515,298,515,298,541,137,541,###a
190,551,741,551,741,576,190,576,###a
139,580,745,580,745,607,139,607,###a
138,613,178,613,178,636,138,636,###a
191,644,742,644,742,670,191,670,###a
140,675,743,675,743,729,140,729,###a
139,733,189,733,189,759,139,759,###a
189,765,745,765,745,794,189,794,###a
140,794,743,794,743,824,140,824,###a
140,828,400,828,400,854,140,854,###a
150,866,220,866,220,885,150,885,###a
147,880,328,880,328,916,147,916,###a
144,916,288,916,288,947,144,947,###a
453,860,631,860,631,885,453,885,###a
378,884,710,884,710,908,378,908,###a
454,906,635,906,635,931,454,931,###a
462,1038,623,1038,623,1063,462,1063,###a
