4,21,338,21,338,55,4,55,###a
56,51,282,51,282,108,56,108,###a
375,24,848,24,848,55,375,55,###a
473,55,774,55,774,84,473,84,###a
442,105,830,105,830,137,442,137,###a
89,131,125,131,125,161,89,161,###a
123,136,167,136,167,164,123,164,###a
161,134,246,134,246,162,161,162,###a
1,164,345,164,345,187,1,187,###a
96,187,246,187,246,209,96,209,###a
123,235,230,235,230,269,123,269,###a
269,262,823,262,823,295,269,295,###a
263,294,832,294,832,322,263,322,###a
18,319,429,319,429,350,18,350,###a
79,354,830,354,830,386,79,386,###a
17,386,833,386,833,413,17,413,###a
18,414,702,414,702,442,18,442,###a
80,445,740,445,740,479,80,479,###a
740,455,832,455,832,481,740,481,###a
23,476,426,476,426,505,23,505,###a
427,479,833,479,833,508,427,508,###a
17,502,288,502,288,533,17,533,###a
288,506,385,506,385,533,288,533,###a
17,571,106,571,106,594,17,594,###a
33,591,128,591,128,613,33,613,###a
30,613,201,613,201,635,30,635,###a
475,569,645,569,645,599,475,599,###a
407,596,714,596,714,656,407,656,###a
475,764,646,764,646,796,475,796,###a
