36,3,297,3,297,31,36,31,###a
73,31,257,31,257,54,73,54,###a
59,75,91,75,91,102,59,102,###a
93,76,131,76,131,103,93,103,###a
135,78,271,78,271,103,135,103,###a
19,121,308,121,308,168,19,168,###a
353,4,779,4,779,31,353,31,###a
449,31,719,31,719,57,449,57,###a
401,78,591,78,591,103,401,103,###a
591,76,611,76,611,103,591,103,###a
611,76,767,76,767,102,611,102,###a
205,183,303,183,303,211,205,211,###a
305,183,584,183,584,208,305,208,###a
80,244,774,244,774,274,80,274,###a
21,273,776,273,776,300,21,300,###a
18,300,693,300,693,327,18,327,###a
79,343,771,343,771,370,79,370,###a
19,370,773,370,773,397,19,397,###a
21,394,722,394,722,424,21,424,###a
93,429,774,429,774,459,93,459,###a
19,457,783,457,783,484,19,484,###a
21,483,538,483,538,510,21,510,###a
89,511,774,511,774,540,89,540,###a
19,540,353,540,353,565,19,565,###a
89,568,773,568,773,597,89,597,###a
16,595,770,595,770,648,16,648,###a
15,648,234,648,234,675,15,675,###a
105,681,777,681,777,709,105,709,###a
21,709,774,709,774,736,21,736,###a
21,736,144,736,144,760,21,760,###a
18,844,112,844,112,868,18,868,###a
38,867,112,867,112,888,38,888,###a
38,886,254,886,254,909,38,909,###a
38,909,155,909,155,928,38,928,###a
38,927,208,927,208,949,38,949,###a
38,948,173,948,173,970,38,970,###a
485,804,509,804,509,826,485,826,###a
512,798,712,798,712,825,512,825,###a
575,826,803,826,803,856,575,856,###a
588,1009,750,1009,750,1041,588,1041,###a
