77,50,439,50,439,75,77,75,###a
108,75,408,75,408,93,108,93,###a
180,92,338,92,338,109,180,109,###a
178,128,205,128,205,148,178,148,###a
210,124,243,124,243,148,210,148,###a
243,131,342,131,342,151,243,151,###a
458,53,760,53,760,75,458,75,###a
497,75,712,75,712,93,497,93,###a
473,131,586,131,586,154,473,154,###a
587,128,614,128,614,152,587,152,###a
613,129,654,129,654,154,613,154,###a
655,125,673,125,673,154,655,154,###a
673,132,745,132,745,152,673,152,###a
342,167,492,167,492,195,342,195,###a
242,195,590,195,590,221,242,221,###a
323,238,515,238,515,262,323,262,###a
125,259,300,259,300,284,125,284,###a
303,262,708,262,708,286,303,286,###a
159,304,726,304,726,332,159,332,###a
107,329,418,329,418,352,107,352,###a
418,332,620,332,620,355,418,355,###a
156,353,504,353,504,375,156,375,###a
507,357,723,357,723,377,507,377,###a
110,373,448,373,448,396,110,396,###a
450,375,726,375,726,400,450,400,###a
110,396,227,396,227,417,110,417,###a
157,417,369,417,369,442,157,442,###a
372,420,680,420,680,443,372,443,###a
684,424,726,424,726,446,684,446,###a
107,442,383,442,383,463,107,463,###a
380,443,722,443,722,467,380,467,###a
107,462,164,462,164,483,107,483,###a
160,459,190,459,190,486,160,486,###a
186,466,341,466,341,491,186,491,###a
344,463,387,463,387,486,344,486,###a
386,468,436,468,436,487,386,487,###a
350,506,478,506,478,534,350,534,###a
155,550,447,550,447,578,155,578,###a
447,558,723,558,723,580,447,580,###a
106,577,348,577,348,597,106,597,###a
349,580,723,580,723,604,349,604,###a
106,597,244,597,244,620,106,620,###a
155,620,478,620,478,645,155,645,###a
478,622,724,622,724,649,478,649,###a
102,644,350,644,350,665,102,665,###a
349,645,515,645,515,668,349,668,###a
518,649,686,649,686,671,518,671,###a
155,665,263,665,263,689,155,689,###a
265,668,564,668,564,691,265,691,###a
569,671,719,671,719,692,569,692,###a
104,688,352,688,352,711,104,711,###a
352,692,726,692,726,716,352,716,###a
103,711,353,711,353,738,103,738,###a
353,714,531,714,531,739,353,739,###a
112,774,178,774,178,791,112,791,###a
118,790,182,790,182,803,118,803,###a
115,805,229,805,229,844,115,844,###a
115,845,197,845,197,862,115,862,###a
195,845,217,845,217,860,195,860,###a
452,759,646,759,646,783,452,783,###a
508,783,601,783,601,805,508,805,###a
495,919,612,919,612,940,495,940,###a
