137,125,411,125,411,162,137,162,###a
435,122,772,122,772,142,435,142,###a
504,141,704,141,704,163,504,163,###a
137,177,157,177,157,197,137,197,###a
158,175,183,175,183,196,158,196,###a
185,179,314,179,314,196,185,196,###a
481,176,777,176,777,197,481,197,###a
371,220,500,220,500,243,371,243,###a
148,243,725,243,725,267,148,267,###a
300,303,571,303,571,323,300,323,###a
170,338,740,338,740,359,170,359,###a
137,359,731,359,731,380,137,380,###a
211,390,251,390,251,408,211,408,###a
303,390,383,390,383,412,303,412,###a
428,389,494,389,494,411,428,411,###a
516,390,653,390,653,410,516,410,###a
226,424,249,424,249,598,226,598,###a
264,421,412,421,412,595,264,595,###a
434,422,494,422,494,593,434,593,###a
503,416,578,416,578,433,503,433,###a
505,434,657,434,657,453,505,453,###a
501,452,578,452,578,473,501,473,###a
508,473,659,473,659,491,508,491,###a
504,491,580,491,580,511,504,511,###a
505,511,647,511,647,529,505,529,###a
506,529,579,529,579,549,506,549,###a
505,549,641,549,641,569,505,569,###a
505,572,623,572,623,594,505,594,###a
182,630,736,630,736,651,182,651,###a
134,651,599,651,599,671,134,671,###a
181,678,735,678,735,696,181,696,###a
132,696,737,696,737,717,132,717,###a
133,718,387,718,387,736,133,736,###a
178,741,737,741,737,762,178,762,###a
133,762,736,762,736,799,133,799,###a
132,801,718,801,718,820,132,820,###a
180,830,675,830,675,853,180,853,###a
179,860,264,860,264,881,179,881,###a
181,1010,246,1010,246,1025,181,1025,###a
181,1026,241,1026,241,1040,181,1040,###a
180,1040,285,1040,285,1057,180,1057,###a
498,909,706,909,706,932,498,932,###a
549,1016,651,1016,651,1037,549,1037,###a
