93,59,333,59,333,83,93,83,###a
130,83,299,83,299,103,130,103,###a
42,101,389,101,389,126,42,126,###a
139,143,286,143,286,171,139,171,###a
420,53,621,53,621,79,420,79,###a
625,54,774,54,774,75,625,75,###a
470,76,724,76,724,99,470,99,###a
474,128,782,128,782,151,474,151,###a
330,180,484,180,484,209,330,209,###a
167,209,652,209,652,235,167,235,###a
279,236,541,236,541,262,279,262,###a
107,279,770,279,770,307,107,307,###a
52,309,776,309,776,405,52,405,###a
54,412,306,412,306,437,54,437,###a
94,438,401,438,401,465,94,465,###a
126,466,773,466,773,496,126,496,###a
56,497,777,497,777,532,56,532,###a
57,538,124,538,124,567,57,567,###a
125,563,709,563,709,592,125,592,###a
127,592,687,592,687,625,127,625,###a
127,623,724,623,724,657,127,657,###a
125,654,668,654,668,688,125,688,###a
99,691,477,691,477,720,99,720,###a
128,718,775,718,775,750,128,750,###a
60,753,510,753,510,780,60,780,###a
129,782,776,782,776,812,129,812,###a
63,816,484,816,484,844,63,844,###a
114,845,629,845,629,875,114,875,###a
635,838,777,838,777,868,635,868,###a
62,873,775,873,775,968,62,968,###a
64,972,264,972,264,1005,64,1005,###a
64,1036,146,1036,146,1058,64,1058,###a
107,1058,324,1058,324,1079,107,1079,###a
107,1079,280,1079,280,1101,107,1101,###a
107,1100,380,1100,380,1144,107,1144,###a
107,1144,185,1144,185,1167,107,1167,###a
494,1011,710,1011,710,1064,494,1064,###a
526,1162,684,1162,684,1189,526,1189,###a
