112,74,329,74,329,97,112,97,###a
106,98,349,98,349,122,106,122,###a
363,76,743,76,743,100,363,100,###a
436,97,671,97,671,120,436,120,###a
138,154,168,154,168,185,138,185,###a
171,150,208,150,208,182,171,182,###a
211,159,317,159,317,185,211,185,###a
427,158,735,158,735,186,427,186,###a
363,224,502,224,502,249,363,249,###a
213,253,662,253,662,278,213,278,###a
186,280,684,280,684,306,186,306,###a
161,328,758,328,758,352,161,352,###a
112,352,762,352,762,396,112,396,###a
112,398,382,398,382,420,112,420,###a
166,420,753,420,753,442,166,442,###a
116,442,757,442,757,465,116,465,###a
116,467,186,467,186,488,116,488,###a
161,486,670,486,670,508,161,508,###a
112,516,186,516,186,561,112,561,###a
209,516,285,516,285,537,209,537,###a
225,537,271,537,271,559,225,559,###a
299,516,373,516,373,537,299,537,###a
317,537,355,537,355,557,317,557,###a
392,513,464,513,464,537,392,537,###a
400,536,462,536,462,561,400,561,###a
482,516,565,516,565,559,482,559,###a
575,513,645,513,645,561,575,561,###a
663,516,755,516,755,556,663,556,###a
112,564,191,564,191,590,112,590,###a
231,565,262,565,262,585,231,585,###a
323,564,349,564,349,587,323,587,###a
413,564,446,564,446,588,413,588,###a
503,562,535,562,535,585,503,585,###a
594,561,626,561,626,584,594,584,###a
691,562,726,562,726,588,691,588,###a
162,609,754,609,754,635,162,635,###a
112,636,758,636,758,658,112,658,###a
108,656,251,656,251,678,108,678,###a
177,679,636,679,636,702,177,702,###a
179,701,757,701,757,722,179,722,###a
111,722,488,722,488,746,111,746,###a
180,742,755,742,755,765,180,765,###a
111,764,397,764,397,787,111,787,###a
164,787,431,787,431,810,164,810,###a
173,807,500,807,500,832,173,832,###a
179,835,757,835,757,860,179,860,###a
112,862,757,862,757,883,112,883,###a
112,882,431,882,431,906,112,906,###a
181,910,386,910,386,935,181,935,###a
179,939,757,939,757,964,179,964,###a
112,962,759,962,759,1029,112,1029,###a
112,1030,200,1030,200,1056,112,1056,###a
