81,113,368,113,368,136,81,136,###a
137,133,307,133,307,155,137,155,###a
416,119,598,119,598,140,416,140,###a
599,120,729,120,729,142,599,142,###a
473,140,586,140,586,161,473,161,###a
596,140,671,140,671,161,596,161,###a
350,191,482,191,482,224,350,224,###a
266,228,565,228,565,251,266,251,###a
198,251,413,251,413,274,198,274,###a
413,253,636,253,636,277,413,277,###a
86,284,369,284,369,307,86,307,###a
188,307,653,307,653,334,188,334,###a
114,342,402,342,402,363,114,363,###a
194,363,644,363,644,386,194,386,###a
369,392,491,392,491,412,369,412,###a
111,399,277,399,277,422,111,422,###a
83,434,247,434,247,452,83,452,###a
260,428,637,428,637,454,260,454,###a
250,457,639,457,639,483,250,483,###a
109,490,188,490,188,513,109,513,###a
245,490,361,490,361,510,245,510,###a
444,494,473,494,473,513,444,513,###a
524,490,643,490,643,513,524,513,###a
105,521,153,521,153,540,105,540,###a
178,521,390,521,390,543,178,543,###a
444,526,501,526,501,544,444,544,###a
501,524,710,524,710,546,501,546,###a
81,554,252,554,252,576,81,576,###a
355,554,500,554,500,576,355,576,###a
108,586,212,586,212,608,108,608,###a
247,580,579,580,579,605,247,605,###a
80,616,279,616,279,636,80,636,###a
116,638,716,638,716,688,116,688,###a
83,702,438,702,438,727,83,727,###a
83,734,163,734,163,754,83,754,###a
241,727,336,727,336,750,241,750,###a
81,766,160,766,160,789,81,789,###a
241,766,413,766,413,789,241,789,###a
80,799,159,799,159,819,80,819,###a
172,796,304,796,304,820,172,820,###a
312,800,369,800,369,822,312,822,###a
435,800,485,800,485,823,435,823,###a
527,769,590,769,590,789,527,789,###a
614,766,663,766,663,790,614,790,###a
523,800,595,800,595,825,523,825,###a
605,799,696,799,696,826,605,826,###a
83,829,380,829,380,853,83,853,###a
405,832,489,832,489,853,405,853,###a
527,833,599,833,599,856,527,856,###a
602,833,728,833,728,856,602,856,###a
78,861,140,861,140,886,78,886,###a
152,856,409,856,409,882,152,882,###a
523,865,584,865,584,886,523,886,###a
416,888,513,888,513,909,416,909,###a
524,886,563,886,563,909,524,909,###a
570,889,614,889,614,909,570,909,###a
622,879,644,879,644,907,622,907,###a
653,891,707,891,707,909,653,909,###a
707,888,747,888,747,911,707,911,###a
492,911,647,911,647,931,492,931,###a
564,930,739,930,739,958,564,958,###a
80,1042,415,1042,415,1066,80,1066,###a
479,912,500,912,500,934,479,934,###a
532,1045,704,1045,704,1079,532,1079,###a
