150,40,335,40,335,62,150,62,###a
134,62,346,62,346,83,134,83,###a
184,83,297,83,297,105,184,105,###a
132,121,159,121,159,143,132,143,###a
160,117,185,117,185,144,160,144,###a
193,122,349,122,349,144,193,144,###a
94,144,381,144,381,240,94,240,###a
415,41,781,41,781,66,415,66,###a
469,65,727,65,727,89,469,89,###a
461,129,591,129,591,154,461,154,###a
591,132,615,132,615,162,591,162,###a
617,128,668,128,668,152,617,152,###a
671,133,693,133,693,157,671,157,###a
692,132,776,132,776,153,692,153,###a
247,264,326,264,326,288,247,288,###a
331,285,745,285,745,352,331,352,###a
155,375,655,375,655,396,155,396,###a
658,377,745,377,745,398,658,398,###a
116,397,749,397,749,442,116,442,###a
116,443,496,443,496,465,116,465,###a
496,440,607,440,607,462,496,462,###a
155,467,746,467,746,490,155,490,###a
113,490,750,490,750,579,113,579,###a
112,576,520,576,520,599,112,599,###a
154,603,746,603,746,628,154,628,###a
112,628,748,628,748,693,112,693,###a
113,693,481,693,481,716,113,716,###a
153,719,745,719,745,743,153,743,###a
112,741,506,741,506,765,112,765,###a
153,767,742,767,742,793,153,793,###a
112,792,612,792,612,816,112,816,###a
148,817,740,817,740,841,148,841,###a
111,839,704,839,704,864,111,864,###a
138,896,208,896,208,914,138,914,###a
146,914,213,914,213,930,146,930,###a
143,929,306,929,306,965,143,965,###a
147,965,231,965,231,982,147,982,###a
146,981,282,981,282,1002,146,1002,###a
543,896,698,896,698,942,543,942,###a
546,1037,673,1037,673,1060,546,1060,###a
424,1064,444,1064,444,1084,424,1084,###a
