26,10,327,10,327,36,26,36,###a
66,33,285,33,285,87,66,87,###a
99,91,132,91,132,117,99,117,###a
131,92,173,92,173,117,131,117,###a
175,95,255,95,255,118,175,118,###a
345,8,793,8,793,37,345,37,###a
430,37,721,37,721,65,430,65,###a
438,93,793,93,793,121,438,121,###a
63,117,312,117,312,140,63,140,###a
24,138,419,138,419,181,24,181,###a
84,236,183,236,183,263,84,263,###a
206,261,761,261,761,288,206,288,###a
206,290,696,290,696,313,206,313,###a
86,335,799,335,799,361,86,361,###a
25,359,804,359,804,540,25,540,###a
24,541,328,541,328,567,24,567,###a
86,566,799,566,799,592,86,592,###a
26,590,456,590,456,617,26,617,###a
84,615,798,615,798,644,84,644,###a
26,644,174,644,174,668,26,668,###a
179,641,800,641,800,669,179,669,###a
25,666,798,666,798,695,25,695,###a
26,739,117,739,117,764,26,764,###a
39,768,145,768,145,788,39,788,###a
38,785,207,785,207,806,38,806,###a
39,810,133,810,133,826,39,826,###a
49,825,128,825,128,851,49,851,###a
133,825,172,825,172,851,133,851,###a
172,816,224,816,224,851,172,851,###a
510,734,675,734,675,759,510,759,###a
475,760,705,760,705,786,475,786,###a
502,885,685,885,685,918,502,918,###a
