130,78,224,78,224,103,130,103,###a
313,82,428,82,428,105,313,105,###a
535,83,617,83,617,108,535,108,###a
741,86,840,86,840,111,741,111,###a
962,88,1018,88,1018,112,962,112,###a
139,212,209,212,209,232,139,232,###a
112,232,235,232,235,269,112,269,###a
246,121,378,121,378,140,246,140,###a
245,139,479,139,479,159,245,159,###a
246,159,412,159,412,176,246,176,###a
245,176,441,176,441,194,245,194,###a
249,194,388,194,388,213,249,213,###a
508,155,647,155,647,182,508,182,###a
246,220,390,220,390,239,246,239,###a
247,240,445,240,445,259,247,259,###a
249,261,382,261,382,285,249,285,###a
508,247,639,247,639,272,508,272,###a
246,298,413,298,413,338,246,338,###a
245,341,382,341,382,363,245,363,###a
508,320,641,320,641,347,508,347,###a
658,315,749,315,749,340,658,340,###a
679,338,835,338,835,358,679,358,###a
676,357,920,357,920,467,676,467,###a
675,467,884,467,884,489,675,489,###a
139,425,208,425,208,445,139,445,###a
108,445,234,445,234,483,108,483,###a
244,375,387,375,387,397,244,397,###a
244,398,319,398,319,417,244,417,###a
243,417,463,417,463,436,243,436,###a
247,439,386,439,386,462,247,462,###a
508,409,643,409,643,435,508,435,###a
246,484,396,484,396,525,246,525,###a
508,495,639,495,639,523,508,523,###a
139,581,203,581,203,602,139,602,###a
109,603,232,603,232,640,109,640,###a
245,561,395,561,395,583,245,583,###a
247,582,443,582,443,600,247,600,###a
244,599,400,599,400,617,244,617,###a
243,618,460,618,460,638,243,638,###a
244,640,382,640,382,664,244,664,###a
506,604,641,604,641,628,506,628,###a
929,362,1048,362,1048,444,929,444,###a
