98,90,370,90,370,133,98,133,###a
417,90,765,90,765,112,417,112,###a
488,112,705,112,705,133,488,133,###a
97,146,123,146,123,168,97,168,###a
127,145,153,145,153,168,127,168,###a
153,149,291,149,291,167,153,167,###a
96,169,398,169,398,206,96,206,###a
433,146,770,146,770,170,433,170,###a
286,237,367,237,367,261,286,261,###a
394,237,583,237,583,260,394,260,###a
396,261,716,261,716,304,396,304,###a
398,303,631,303,631,328,398,328,###a
159,344,762,344,762,368,159,368,###a
110,369,764,369,764,413,110,413,###a
111,416,239,416,239,438,111,438,###a
160,439,758,439,758,461,160,461,###a
111,461,425,461,425,484,111,484,###a
133,484,421,484,421,507,133,507,###a
159,509,752,509,752,531,159,531,###a
158,532,418,532,418,554,158,554,###a
158,555,673,555,673,578,158,578,###a
157,579,671,579,671,601,157,601,###a
157,603,761,603,761,623,157,623,###a
181,625,437,625,437,645,181,645,###a
137,649,426,649,426,671,137,671,###a
158,673,758,673,758,695,158,695,###a
177,695,760,695,760,717,177,717,###a
181,718,339,718,339,741,181,741,###a
132,742,429,742,429,764,132,764,###a
158,764,754,764,754,787,158,787,###a
184,787,679,787,679,812,184,812,###a
128,827,363,827,363,847,128,847,###a
121,849,460,849,460,870,121,870,###a
145,871,756,871,756,895,145,895,###a
145,896,235,896,235,916,145,916,###a
182,915,628,915,628,942,182,942,###a
180,940,355,940,355,963,180,963,###a
180,963,756,963,756,988,180,988,###a
180,989,227,989,227,1011,180,1011,###a
180,1010,461,1010,461,1034,180,1034,###a
735,1091,751,1091,751,1112,735,1112,###a
