150,73,736,73,736,96,150,96,###a
102,95,739,95,739,116,102,116,###a
102,115,342,115,342,139,102,139,###a
151,146,334,146,334,170,151,170,###a
163,175,735,175,735,200,163,200,###a
100,198,737,198,737,285,100,285,###a
158,289,408,289,408,313,158,313,###a
412,293,735,293,735,316,412,316,###a
100,310,386,310,386,335,100,335,###a
163,342,737,342,737,365,163,365,###a
101,364,738,364,738,406,101,406,###a
102,403,163,403,163,425,102,425,###a
160,434,432,434,432,459,160,459,###a
434,436,739,436,739,459,434,459,###a
100,456,390,456,390,478,100,478,###a
390,459,738,459,738,480,390,480,###a
100,476,289,476,289,503,100,503,###a
289,478,480,478,480,502,289,502,###a
151,506,359,506,359,532,151,532,###a
149,537,298,537,298,559,149,559,###a
298,540,736,540,736,564,298,564,###a
100,559,279,559,279,581,100,581,###a
278,562,739,562,739,583,278,583,###a
99,582,418,582,418,603,99,603,###a
417,583,739,583,739,604,417,604,###a
100,602,411,602,411,624,100,624,###a
410,604,739,604,739,625,410,625,###a
98,623,301,623,301,646,98,646,###a
299,624,638,624,638,646,299,646,###a
150,652,395,652,395,677,150,677,###a
149,686,734,686,734,709,149,709,###a
100,708,734,708,734,727,100,727,###a
101,728,171,728,171,747,101,747,###a
151,755,418,755,418,784,151,784,###a
149,788,395,788,395,810,149,810,###a
398,790,733,790,733,813,398,813,###a
100,808,269,808,269,831,100,831,###a
274,811,734,811,734,834,274,834,###a
101,832,349,832,349,853,101,853,###a
349,833,734,833,734,854,349,854,###a
99,852,250,852,250,873,99,873,###a
253,852,436,852,436,875,253,875,###a
438,853,733,853,733,876,438,876,###a
99,872,329,872,329,894,99,894,###a
329,875,557,875,557,898,329,898,###a
556,875,734,875,734,900,556,900,###a
99,893,253,893,253,915,99,915,###a
146,923,312,923,312,944,146,944,###a
312,926,735,926,735,948,312,948,###a
97,942,219,942,219,964,97,964,###a
227,944,335,944,335,967,227,967,###a
338,945,446,945,446,967,338,967,###a
451,946,734,946,734,969,451,969,###a
99,962,295,962,295,985,99,985,###a
295,967,735,967,735,988,295,988,###a
98,984,366,984,366,1006,98,1006,###a
366,987,734,987,734,1008,366,1008,###a
97,1005,310,1005,310,1028,97,1028,###a
313,1007,678,1007,678,1032,313,1032,###a
710,1050,739,1050,739,1075,710,1075,###a
