112,74,329,74,329,97,112,97,###a
103,97,346,97,346,120,103,120,###a
365,74,741,74,741,98,365,98,###a
434,98,671,98,671,121,434,121,###a
140,158,166,158,166,181,140,181,###a
172,154,207,154,207,183,172,183,###a
212,158,312,158,312,183,212,183,###a
428,159,735,159,735,186,428,186,###a
365,223,502,223,502,251,365,251,###a
212,254,659,254,659,277,212,277,###a
186,280,681,280,681,306,186,306,###a
159,328,755,328,755,352,159,352,###a
109,352,757,352,757,398,109,398,###a
109,398,379,398,379,419,109,419,###a
163,420,752,420,752,442,163,442,###a
115,442,753,442,753,466,115,466,###a
113,467,188,467,188,486,113,486,###a
163,485,671,485,671,510,163,510,###a
109,516,181,516,181,560,109,560,###a
209,517,282,517,282,538,209,538,###a
223,537,271,537,271,557,223,557,###a
298,516,373,516,373,537,298,537,###a
315,538,356,538,356,559,315,559,###a
392,516,466,516,466,559,392,559,###a
483,514,560,514,560,560,483,560,###a
574,516,649,516,649,560,574,560,###a
666,516,753,516,753,561,666,561,###a
109,564,190,564,190,588,109,588,###a
234,566,260,566,260,589,234,589,###a
321,562,350,562,350,585,321,585,###a
409,565,446,565,446,584,409,584,###a
506,564,538,564,538,585,506,585,###a
597,561,627,561,627,585,597,585,###a
693,560,725,560,725,585,693,585,###a
159,611,753,611,753,636,159,636,###a
112,636,386,636,386,659,112,659,###a
387,636,758,636,758,660,387,660,###a
113,655,254,655,254,680,113,680,###a
176,677,639,677,639,702,176,702,###a
176,699,755,699,755,722,176,722,###a
113,722,489,722,489,745,113,745,###a
181,745,758,745,758,768,181,768,###a
111,767,393,767,393,788,111,788,###a
163,787,432,787,432,810,163,810,###a
176,807,497,807,497,835,176,835,###a
180,836,539,836,539,860,180,860,###a
543,836,757,836,757,860,543,860,###a
111,860,358,860,358,883,111,883,###a
360,860,615,860,615,883,360,883,###a
613,862,757,862,757,884,613,884,###a
112,882,431,882,431,906,112,906,###a
181,912,383,912,383,936,181,936,###a
180,940,379,940,379,966,180,966,###a
381,940,757,940,757,964,381,964,###a
112,963,758,963,758,1030,112,1030,###a
112,1029,198,1029,198,1054,112,1054,###a
