134,89,380,89,380,110,134,110,###a
118,110,401,110,401,133,118,133,###a
414,90,764,90,764,112,414,112,###a
500,112,705,112,705,134,500,134,###a
119,152,141,152,141,174,119,174,###a
142,153,174,153,174,177,142,177,###a
176,154,299,154,299,174,176,174,###a
117,175,420,175,420,213,117,213,###a
468,155,617,155,617,179,468,179,###a
617,153,637,153,637,181,617,181,###a
638,155,761,155,761,178,638,178,###a
235,234,646,234,646,260,235,260,###a
167,283,759,283,759,306,167,306,###a
117,305,760,305,760,323,117,323,###a
118,323,720,323,720,344,118,344,###a
118,350,353,350,353,372,118,372,###a
164,377,758,377,758,415,164,415,###a
165,416,328,416,328,434,165,434,###a
164,439,759,439,759,480,164,480,###a
164,486,756,486,756,506,164,506,###a
162,507,687,507,687,525,162,525,###a
165,532,760,532,760,551,165,551,###a
164,551,417,551,417,570,164,570,###a
111,574,401,574,401,597,111,597,###a
137,607,158,607,158,621,137,621,###a
163,603,266,603,266,626,163,626,###a
163,630,757,630,757,687,163,687,###a
165,688,451,688,451,707,165,707,###a
136,713,156,713,156,729,136,729,###a
163,713,486,713,486,733,163,733,###a
136,742,154,742,154,759,136,759,###a
162,739,665,739,665,763,162,763,###a
162,766,423,766,423,786,162,786,###a
159,793,452,793,452,814,159,814,###a
160,818,755,818,755,840,160,840,###a
113,839,262,839,262,858,113,858,###a
161,863,378,863,378,884,161,884,###a
164,890,249,890,249,915,164,915,###a
129,968,196,968,196,984,129,984,###a
129,986,191,986,191,1000,129,1000,###a
128,1000,243,1000,243,1018,128,1018,###a
504,936,724,936,724,960,504,960,###a
558,1045,666,1045,666,1066,558,1066,###a
