44,43,371,43,371,70,44,70,###a
87,71,321,71,321,94,87,94,###a
669,107,774,107,774,129,669,129,###a
244,140,572,140,572,170,244,170,###a
117,182,302,182,302,208,117,208,###a
116,230,478,230,478,254,116,254,###a
117,276,773,276,773,299,117,299,###a
119,305,601,305,601,331,119,331,###a
116,349,637,349,637,376,116,376,###a
116,395,699,395,699,425,116,425,###a
117,443,726,443,726,470,117,470,###a
116,493,327,493,327,517,116,517,###a
119,541,736,541,736,568,119,568,###a
119,590,455,590,455,613,119,613,###a
115,636,637,636,637,663,115,663,###a
111,684,625,684,625,711,111,711,###a
111,731,317,731,317,757,111,757,###a
119,776,769,776,769,803,119,803,###a
115,808,771,808,771,833,115,833,###a
117,842,244,842,244,868,117,868,###a
753,923,776,923,776,944,753,944,###a
