113,98,259,98,259,120,113,120,###a
150,119,220,119,220,138,150,138,###a
303,100,643,100,643,121,303,121,###a
370,121,571,121,571,141,370,141,###a
421,163,660,163,660,185,421,185,###a
92,161,265,161,265,181,92,181,###a
92,181,275,181,275,220,92,220,###a
94,219,127,219,127,232,94,232,###a
186,275,255,275,255,295,186,295,###a
258,273,630,273,630,296,258,296,###a
92,310,714,310,714,402,92,402,###a
93,401,546,401,546,422,93,422,###a
93,436,711,436,711,477,93,477,###a
93,490,718,490,718,620,93,620,###a
93,619,160,619,160,642,93,642,###a
94,653,711,653,711,676,94,676,###a
91,674,172,674,172,694,91,694,###a
90,711,717,711,717,748,90,748,###a
90,745,266,745,266,768,90,768,###a
93,781,712,781,712,822,93,822,###a
94,836,710,836,710,876,94,876,###a
92,874,420,874,420,894,92,894,###a
94,909,180,909,180,934,94,934,###a
565,978,802,978,802,998,565,998,###a
568,998,805,998,805,1023,568,1023,###a
